dataset,figure,figure_id,model,solution,source_id,source_kind,source_locator,source_sha256,value,value_note,x
LM,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,Cascade,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/LM/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,40.498,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WT,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,Cascade,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/WT/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,38.189,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
GT,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,Cascade,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/GT/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,50.966,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
AVG,fig12_energy_tempgnn,fig12_energy_tempgnn,AVG,Cascade,vector_fig12,vector_geometry_digitization,Fig.12 AVG bar:Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,33.545,"Digitized from the explicit AVG bar, not recomputed from rounded point values.",
WK,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WK/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,9.29,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
MC,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/MC/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.975,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
RT,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/RT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,9.922,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
LM,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/LM/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,12.284,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WT,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,11.576,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
GT,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/GT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,14.331,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WK,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WK/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,9.605,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
MC,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/MC/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,9.212,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
RT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/RT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,10.237,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
LM,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/LM/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,12.599,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,11.891,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
GT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/GT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,14.567,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WK,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/WK/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,6.377,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
MC,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/MC/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,6.062,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
RT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/RT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,6.692,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
LM,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/LM/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.109,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/WT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,7.401,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
GT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/GT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.739,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WK,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/WK/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,9.369,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
MC,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/MC/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,9.133,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
RT,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/RT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,10.001,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
LM,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/LM/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,12.363,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WT,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/WT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,11.733,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
GT,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,MATG,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/GT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,14.41,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
AVG,fig12_energy_tempgnn,fig12_energy_tempgnn,AVG,MATG,vector_fig12,vector_geometry_digitization,Fig.12 AVG bar:MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,10.237,"Digitized from the explicit AVG bar, not recomputed from rounded point values.",
WK,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WK/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.109,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
MC,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/MC/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,7.873,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
RT,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/RT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.739,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
LM,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/LM/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,10.867,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WT,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,10.08,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
GT,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/GT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,11.891,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WK,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WK/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.424,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
MC,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/MC/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.188,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
RT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/RT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.975,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
LM,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/LM/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,11.182,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,10.395,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
GT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/GT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,12.205,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WK,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/WK/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,5.432,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
MC,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/MC/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,5.117,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
RT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/RT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,5.669,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
LM,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/LM/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,6.928,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/WT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,6.377,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
GT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/GT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.897,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WK,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/WK/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.188,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
MC,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/MC/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.03,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
RT,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/RT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.818,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
LM,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/LM/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,11.024,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WT,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/WT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,10.237,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
GT,fig12_energy_tempgnn,fig12_energy_tempgnn,APAN,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/GT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,11.969,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
AVG,fig12_energy_tempgnn,fig12_energy_tempgnn,AVG,ViTeGNN,vector_fig12,vector_geometry_digitization,Fig.12 AVG bar:ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.897,"Digitized from the explicit AVG bar, not recomputed from rounded point values.",
WK,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WK/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,5.905,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
MC,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/MC/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,5.59,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
RT,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/RT/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,6.299,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
LM,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/LM/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.031,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WT,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WT/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,7.401,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
GT,fig12_energy_tempgnn,fig12_energy_tempgnn,JODIE,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/GT/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.975,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WK,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WK/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,6.062,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
MC,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/MC/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,5.826,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
RT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/RT/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,6.535,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
LM,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/LM/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,8.188,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WT/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,7.637,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
GT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGN,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/GT/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,9.212,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WK,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/WK/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,4.015,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
MC,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/MC/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,3.779,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
RT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/RT/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,4.33,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
LM,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/LM/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,5.275,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
WT,fig12_energy_tempgnn,fig12_energy_tempgnn,TGAT,RTGA,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/WT/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,4.724,Digitized from the vector bar geometry using the plotted broken-axis calibration.,
